PhraseId	SentenceId	Phrase	Sentiment
10006	421	's a powerful though flawed movie , guaranteed to put a lump in your throat while reaffirming Washington as possibly the best actor working in movies today	4
10007	421	a powerful though flawed movie , guaranteed to put a lump in your throat while reaffirming Washington as possibly the best actor working in movies today	3
10008	421	a powerful though flawed movie ,	2
10009	421	a powerful though flawed movie	2
10010	421	powerful though flawed movie	2
10011	421	though flawed movie	2
10012	421	though flawed	1
10013	421	guaranteed to put a lump in your throat while reaffirming Washington as possibly the best actor working in movies today	4
10014	421	guaranteed	2
10015	421	to put a lump in your throat while reaffirming Washington as possibly the best actor working in movies today	4
10016	421	put a lump in your throat while reaffirming Washington as possibly the best actor working in movies today	4
10017	421	put a lump in your throat	2
10018	421	a lump in your throat	2
10019	421	a lump	2
10020	421	lump	2
10021	421	in your throat	2
10022	421	your throat	2
10023	421	throat	2
10024	421	while reaffirming Washington as possibly the best actor working in movies today	4
10025	421	reaffirming Washington as possibly the best actor working in movies today	4
10026	421	reaffirming	2
10027	421	Washington as possibly the best actor working in movies today	4
10028	421	Washington	2
10029	421	as possibly the best actor working in movies today	4
10030	421	possibly the best actor working in movies today	4
10031	421	possibly the best actor	4
10032	421	the best actor	4
10033	421	best actor	3
10034	421	working in movies today	2
10035	421	working in movies	2
10036	421	working	2
10037	421	in movies	2
10038	421	today	2
10039	422	Solondz may well be the only one laughing at his own joke	1
10040	422	may well be the only one laughing at his own joke	1
10041	422	may well	3
10042	422	be the only one laughing at his own joke	1
10043	422	the only one laughing at his own joke	1
10044	422	the only one	2
10045	422	only one	2
10046	422	laughing at his own joke	1
10047	422	laughing	4
10048	422	at his own joke	2
10049	422	his own joke	2
10050	422	own joke	2
10051	423	Here 's a case of two actors who do everything humanly possible to create characters who are sweet and believable , and are defeated by a screenplay that forces them into bizarre , implausible behavior .	1
10052	423	's a case of two actors who do everything humanly possible to create characters who are sweet and believable , and are defeated by a screenplay that forces them into bizarre , implausible behavior .	2
10053	423	's a case of two actors who do everything humanly possible to create characters who are sweet and believable , and are defeated by a screenplay that forces them into bizarre , implausible behavior	1
10054	423	a case of two actors who do everything humanly possible to create characters who are sweet and believable , and are defeated by a screenplay that forces them into bizarre , implausible behavior	0
10055	423	a case	2
10056	423	of two actors who do everything humanly possible to create characters who are sweet and believable , and are defeated by a screenplay that forces them into bizarre , implausible behavior	1
10057	423	two actors who do everything humanly possible to create characters who are sweet and believable , and are defeated by a screenplay that forces them into bizarre , implausible behavior	2
10058	423	two actors	2
10059	423	who do everything humanly possible to create characters who are sweet and believable , and are defeated by a screenplay that forces them into bizarre , implausible behavior	1
10060	423	do everything humanly possible to create characters who are sweet and believable , and are defeated by a screenplay that forces them into bizarre , implausible behavior	1
10061	423	everything humanly possible to create characters who are sweet and believable , and are defeated by a screenplay that forces them into bizarre , implausible behavior	1
10062	423	humanly possible to create characters who are sweet and believable , and are defeated by a screenplay that forces them into bizarre , implausible behavior	2
10063	423	humanly possible	3
10064	423	humanly	3
10065	423	to create characters who are sweet and believable , and are defeated by a screenplay that forces them into bizarre , implausible behavior	1
10066	423	create characters who are sweet and believable , and are defeated by a screenplay that forces them into bizarre , implausible behavior	1
10067	423	characters who are sweet and believable , and are defeated by a screenplay that forces them into bizarre , implausible behavior	1
10068	423	who are sweet and believable , and are defeated by a screenplay that forces them into bizarre , implausible behavior	2
10069	423	are sweet and believable , and are defeated by a screenplay that forces them into bizarre , implausible behavior	1
10070	423	are sweet and believable , and	3
10071	423	are sweet and believable ,	3
10072	423	are sweet and believable	3
10073	423	sweet and believable	3
10074	423	believable	3
10075	423	are defeated by a screenplay that forces them into bizarre , implausible behavior	0
10076	423	defeated by a screenplay that forces them into bizarre , implausible behavior	1
10077	423	defeated	2
10078	423	by a screenplay that forces them into bizarre , implausible behavior	1
10079	423	a screenplay that forces them into bizarre , implausible behavior	1
10080	423	a screenplay	2
10081	423	that forces them into bizarre , implausible behavior	2
10082	423	forces them into bizarre , implausible behavior	0
10083	423	forces them	2
10084	423	into bizarre , implausible behavior	1
10085	423	bizarre , implausible behavior	2
10086	423	bizarre , implausible	1
10087	423	, implausible	1
10088	423	implausible	1
10089	423	behavior	2
10090	424	Any enjoyment will be hinge from a personal threshold of watching sad but endearing characters do extremely unconventional things .	3
10091	424	Any enjoyment	3
10092	424	enjoyment	3
10093	424	will be hinge from a personal threshold of watching sad but endearing characters do extremely unconventional things .	2
10094	424	will be hinge from a personal threshold of watching sad but endearing characters do extremely unconventional things	2
10095	424	be hinge from a personal threshold of watching sad but endearing characters do extremely unconventional things	2
10096	424	hinge from a personal threshold of watching sad but endearing characters do extremely unconventional things	2
10097	424	hinge	2
10098	424	from a personal threshold of watching sad but endearing characters do extremely unconventional things	2
10099	424	a personal threshold of watching sad but endearing characters do extremely unconventional things	2
10100	424	a personal threshold	2
10101	424	personal threshold	2
10102	424	personal	3
10103	424	threshold	2
10104	424	of watching sad but endearing characters do extremely unconventional things	3
10105	424	watching sad but endearing characters do extremely unconventional things	2
10106	424	sad but endearing characters do extremely unconventional things	3
10107	424	sad but endearing characters	3
10108	424	sad but endearing	3
10109	424	sad but	1
10110	424	endearing	3
10111	424	do extremely unconventional things	2
10112	424	extremely unconventional things	2
10113	424	extremely unconventional	2
10114	424	extremely	2
10115	424	unconventional	2
10116	425	Some Body smacks of exhibitionism more than it does cathartic truth telling .	1
10117	425	Some Body	2
10118	425	Body	2
10119	425	smacks of exhibitionism more than it does cathartic truth telling .	1
10120	425	smacks of exhibitionism more than it does cathartic truth telling	1
10121	425	smacks of exhibitionism	1
10122	425	smacks	2
10123	425	of exhibitionism	2
10124	425	exhibitionism	2
10125	425	more than it does cathartic truth telling	1
10126	425	than it does cathartic truth telling	2
10127	425	it does cathartic truth telling	3
10128	425	does cathartic truth telling	3
10129	425	cathartic truth telling	2
10130	425	cathartic truth	2
10131	425	cathartic	1
10132	425	truth	3
10133	426	Though writer\/director Bart Freundlich 's film ultimately becomes a simplistic story about a dysfunctional parent-child relationship , it has some special qualities and the soulful gravity of Crudup 's anchoring performance .	3
10134	426	Though writer\/director Bart Freundlich 's film ultimately becomes a simplistic story about a dysfunctional parent-child relationship	2
10135	426	writer\/director Bart Freundlich 's film ultimately becomes a simplistic story about a dysfunctional parent-child relationship	2
10136	426	writer\/director Bart Freundlich 's film	2
10137	426	writer\/director Bart Freundlich 's	2
10138	426	Bart Freundlich 's	2
10139	426	Bart	2
10140	426	Freundlich 's	2
10141	426	ultimately becomes a simplistic story about a dysfunctional parent-child relationship	2
10142	426	becomes a simplistic story about a dysfunctional parent-child relationship	1
10143	426	a simplistic story about a dysfunctional parent-child relationship	2
10144	426	a simplistic story	2
10145	426	simplistic story	1
10146	426	about a dysfunctional parent-child relationship	2
10147	426	a dysfunctional parent-child relationship	1
10148	426	dysfunctional parent-child relationship	1
10149	426	dysfunctional	1
10150	426	parent-child relationship	2
10151	426	parent-child	2
10152	426	, it has some special qualities and the soulful gravity of Crudup 's anchoring performance .	3
10153	426	it has some special qualities and the soulful gravity of Crudup 's anchoring performance .	3
10154	426	has some special qualities and the soulful gravity of Crudup 's anchoring performance .	3
10155	426	has some special qualities and the soulful gravity of Crudup 's anchoring performance	3
10156	426	some special qualities and the soulful gravity of Crudup 's anchoring performance	3
10157	426	some special qualities and	3
10158	426	some special qualities	3
10159	426	special qualities	3
10160	426	qualities	3
10161	426	the soulful gravity of Crudup 's anchoring performance	3
10162	426	the soulful gravity	3
10163	426	soulful gravity	4
10164	426	gravity	2
10165	426	of Crudup 's anchoring performance	4
10166	426	Crudup 's anchoring performance	3
10167	426	Crudup 's	2
10168	426	Crudup	2
10169	426	anchoring performance	3
10170	426	anchoring	3
10171	427	-LRB- Carvey 's -RRB- characters are both overplayed and exaggerated , but then again , subtlety has never been his trademark .	0
10172	427	-LRB- Carvey 's -RRB- characters are both overplayed and exaggerated , but then again , subtlety has never been his trademark	1
10173	427	-LRB- Carvey 's -RRB- characters are both overplayed and exaggerated , but	2
10174	427	-LRB- Carvey 's -RRB- characters are both overplayed and exaggerated ,	2
10175	427	-LRB- Carvey 's -RRB- characters are both overplayed and exaggerated	1
10176	427	Carvey 's -RRB- characters are both overplayed and exaggerated	1
10177	427	Carvey 's	2
10178	427	-RRB- characters are both overplayed and exaggerated	0
10179	427	characters are both overplayed and exaggerated	1
10180	427	are both overplayed and exaggerated	1
10181	427	both overplayed and exaggerated	0
10182	427	overplayed and exaggerated	0
10183	427	overplayed and	2
10184	427	overplayed	1
10185	427	exaggerated	2
10186	427	then again , subtlety has never been his trademark	1
10187	427	then again	2
10188	427	, subtlety has never been his trademark	1
10189	427	subtlety has never been his trademark	1
10190	427	subtlety	2
10191	427	has never been his trademark	2
10192	427	has never	1
10193	427	been his trademark	2
10194	427	his trademark	2
10195	427	trademark	2
10196	428	This beautifully animated epic is never dull .	4
10197	428	This beautifully animated epic	4
10198	428	beautifully animated epic	4
10199	428	animated epic	3
10200	428	animated	2
10201	428	is never dull .	2
10202	428	is never dull	3
10203	428	is never	2
10204	429	Charming and witty , it 's also somewhat clumsy .	3
10205	429	Charming and witty	4
10206	429	, it 's also somewhat clumsy .	1
10207	429	it 's also somewhat clumsy .	2
10208	429	's also somewhat clumsy .	1
10209	429	's also somewhat clumsy	1
10210	429	's also	2
10211	429	somewhat clumsy	1
10212	430	In one scene , we get a stab at soccer hooliganism , a double-barreled rip-off of Quentin Tarantino 's climactic shootout -- and Meat Loaf explodes .	1
10213	430	In one scene	2
10214	430	one scene	2
10215	430	scene	2
10216	430	, we get a stab at soccer hooliganism , a double-barreled rip-off of Quentin Tarantino 's climactic shootout -- and Meat Loaf explodes .	1
10217	430	we get a stab at soccer hooliganism , a double-barreled rip-off of Quentin Tarantino 's climactic shootout -- and Meat Loaf explodes .	1
10218	430	get a stab at soccer hooliganism , a double-barreled rip-off of Quentin Tarantino 's climactic shootout -- and Meat Loaf explodes .	2
10219	430	get a stab at soccer hooliganism , a double-barreled rip-off of Quentin Tarantino 's climactic shootout -- and Meat Loaf explodes	2
10220	430	a stab at soccer hooliganism , a double-barreled rip-off of Quentin Tarantino 's climactic shootout -- and Meat Loaf explodes	2
10221	430	a stab at soccer hooliganism , a double-barreled rip-off of Quentin Tarantino 's climactic shootout -- and	1
10222	430	a stab at soccer hooliganism , a double-barreled rip-off of Quentin Tarantino 's climactic shootout --	1
10223	430	a stab at soccer hooliganism , a double-barreled rip-off of Quentin Tarantino 's climactic shootout	1
10224	430	a stab at soccer hooliganism ,	3
10225	430	a stab at soccer hooliganism	1
10226	430	a stab	1
10227	430	stab	2
10228	430	at soccer hooliganism	1
10229	430	soccer hooliganism	2
10230	430	soccer	2
10231	430	hooliganism	2
10232	430	a double-barreled rip-off of Quentin Tarantino 's climactic shootout	2
10233	430	a double-barreled rip-off	2
10234	430	double-barreled rip-off	0
10235	430	double-barreled	2
10236	430	rip-off	0
10237	430	of Quentin Tarantino 's climactic shootout	2
10238	430	Quentin Tarantino 's climactic shootout	3
10239	430	Quentin Tarantino 's	2
10240	430	Quentin	2
10241	430	Tarantino 's	2
10242	430	Tarantino	2
10243	430	climactic shootout	2
10244	430	climactic	3
10245	430	shootout	2
10246	430	Meat Loaf explodes	2
10247	430	Meat	2
10248	430	Loaf explodes	2
10249	430	Loaf	2
10250	430	explodes	2
10251	431	frustratingly refuses to give Pinochet 's crimes a political context	0
10252	431	frustratingly	2
10253	431	refuses to give Pinochet 's crimes a political context	2
10254	431	refuses	1
10255	431	to give Pinochet 's crimes a political context	2
10256	431	give Pinochet 's crimes a political context	2
10257	431	give Pinochet 's crimes	2
10258	431	Pinochet 's crimes	2
10259	431	Pinochet 's	2
10260	431	Pinochet	1
10261	431	crimes	0
10262	431	a political context	2
10263	431	political context	2
10264	431	context	2
10265	431	, his distance from the material is mostly admirable .	3
10266	431	his distance from the material is mostly admirable .	3
10267	431	his distance from the material	2
10268	431	his distance	2
10269	431	distance	2
10270	431	from the material	2
10271	431	the material	2
10272	431	is mostly admirable .	3
10273	431	is mostly admirable	4
10274	431	mostly admirable	3
10275	431	admirable	4
10276	432	Paul Bettany playing Malcolm McDowell ?	2
10277	432	Paul Bettany playing Malcolm McDowell	2
10278	432	Paul Bettany	2
10279	432	Paul	2
10280	432	Bettany	2
10281	432	playing Malcolm McDowell	2
10282	432	Malcolm McDowell	2
10283	432	McDowell	2
10284	433	A serviceable Euro-trash action extravaganza , with a decent sense of humor and plenty of things that go boom -- handguns , BMWs and seaside chateaus .	2
10285	433	A serviceable Euro-trash action extravaganza , with a decent sense of humor and plenty of things that go boom -- handguns , BMWs and seaside chateaus	3
10286	433	A serviceable Euro-trash action extravaganza , with a decent sense of humor and plenty of things that go boom --	3
10287	433	A serviceable Euro-trash action extravaganza , with a decent sense of humor and plenty of things that go boom	3
10288	433	A serviceable Euro-trash action extravaganza ,	3
10289	433	A serviceable Euro-trash action extravaganza	2
10290	433	serviceable Euro-trash action extravaganza	2
10291	433	serviceable	2
10292	433	Euro-trash action extravaganza	2
10293	433	Euro-trash	1
10294	433	action extravaganza	3
10295	433	extravaganza	3
10296	433	with a decent sense of humor and plenty of things that go boom	3
10297	433	a decent sense of humor and plenty of things that go boom	3
10298	433	a decent sense of humor and plenty	4
10299	433	a decent sense	2
10300	433	decent sense	3
10301	433	of humor and plenty	3
10302	433	humor and plenty	3
10303	433	humor and	3
10304	433	plenty	2
10305	433	of things that go boom	2
10306	433	things that go boom	2
10307	433	that go boom	2
10308	433	go boom	1
10309	433	boom	2
10310	433	handguns , BMWs and seaside chateaus	2
10311	433	handguns , BMWs and	2
10312	433	handguns , BMWs	2
10313	433	handguns ,	2
10314	433	handguns	2
10315	433	BMWs	2
10316	433	seaside chateaus	2
10317	433	seaside	2
10318	433	chateaus	2
10319	434	Veterans of the dating wars will smirk uneasily at the film 's nightmare versions of everyday sex-in-the-city misadventures .	2
10320	434	Veterans of the dating wars	2
10321	434	Veterans	2
10322	434	of the dating wars	2
10323	434	the dating wars	2
10324	434	dating wars	2
10325	434	dating	2
10326	434	wars	1
10327	434	will smirk uneasily at the film 's nightmare versions of everyday sex-in-the-city misadventures .	2
10328	434	will smirk uneasily at the film 's nightmare versions of everyday sex-in-the-city misadventures	2
10329	434	smirk uneasily at the film 's nightmare versions of everyday sex-in-the-city misadventures	1
10330	434	smirk uneasily	1
10331	434	smirk	1
10332	434	uneasily	1
10333	434	at the film 's nightmare versions of everyday sex-in-the-city misadventures	1
10334	434	the film 's nightmare versions of everyday sex-in-the-city misadventures	1
10335	434	the film 's nightmare versions	2
10336	434	nightmare versions	2
10337	434	nightmare	0
10338	434	versions	2
10339	434	of everyday sex-in-the-city misadventures	3
10340	434	everyday sex-in-the-city misadventures	1
10341	434	everyday	2
10342	434	sex-in-the-city misadventures	2
10343	434	sex-in-the-city	2
10344	434	misadventures	2
10345	435	It sends you away a believer again and quite cheered at just that .	4
10346	435	sends you away a believer again and quite cheered at just that .	3
10347	435	sends you away a believer again and quite cheered at just that	4
10348	435	sends you	2
10349	435	sends	2
10350	435	away a believer again and quite cheered at just that	3
10351	435	away a believer	2
10352	435	a believer	2
10353	435	believer	2
10354	435	again and quite cheered at just that	3
10355	435	again and quite	2
10356	435	again and	2
10357	435	cheered at just that	3
10358	435	cheered	3
10359	435	at just that	2
10360	436	The rollerball sequences feel sanitised and stagey .	1
10361	436	The rollerball sequences	2
10362	436	rollerball sequences	2
10363	436	rollerball	2
10364	436	sequences	2
10365	436	feel sanitised and stagey .	1
10366	436	feel sanitised and stagey	1
10367	436	sanitised and stagey	2
10368	436	sanitised and	1
10369	436	sanitised	2
10370	436	stagey	2
10371	437	Interview With the Assassin is structured less as a documentary and more as a found relic , and as such the film has a difficult time shaking its Blair Witch Project real-time roots .	1
10372	437	Interview With the Assassin is structured less as a documentary and more as a found relic , and as such the film has a difficult time shaking its Blair Witch Project real-time roots	1
10373	437	Interview With the Assassin is structured less as a documentary and more as a found relic , and	3
10374	437	Interview With the Assassin is structured less as a documentary and more as a found relic ,	1
10375	437	Interview With the Assassin is structured less as a documentary and more as a found relic	2
10376	437	Interview	2
10377	437	With the Assassin is structured less as a documentary and more as a found relic	1
10378	437	With the Assassin	2
10379	437	the Assassin	2
10380	437	Assassin	2
10381	437	is structured less as a documentary and more as a found relic	3
10382	437	structured less as a documentary and more as a found relic	3
10383	437	structured	2
10384	437	less as a documentary and more as a found relic	3
10385	437	as a documentary and more as a found relic	2
10386	437	a documentary and more as a found relic	2
10387	437	a documentary and	2
10388	437	a documentary	2
10389	437	more as a found relic	2
10390	437	more as a	2
10391	437	as a	2
10392	437	found relic	2
10393	437	as such the film has a difficult time shaking its Blair Witch Project real-time roots	1
10394	437	as such the film	2
10395	437	such the film	2
10396	437	has a difficult time shaking its Blair Witch Project real-time roots	1
10397	437	a difficult time shaking its Blair Witch Project real-time roots	1
10398	437	a difficult time	1
10399	437	difficult time	2
10400	437	shaking its Blair Witch Project real-time roots	2
10401	437	shaking	2
10402	437	its Blair Witch Project real-time roots	2
10403	437	Blair Witch Project real-time roots	2
10404	437	Blair	2
10405	437	Witch Project real-time roots	3
10406	437	Witch	2
10407	437	Project real-time roots	2
10408	437	real-time roots	2
10409	437	real-time	2
10410	437	roots	2
10411	438	It is most remarkable not because of its epic scope , but because of the startling intimacy it achieves despite that breadth .	4
10412	438	is most remarkable not because of its epic scope , but because of the startling intimacy it achieves despite that breadth .	4
10413	438	is most remarkable not because of its epic scope , but because of the startling intimacy it achieves despite that breadth	4
10414	438	is most remarkable not because of its epic scope , but because of the startling intimacy	3
10415	438	most remarkable not because of its epic scope , but because of the startling intimacy	3
10416	438	most remarkable	4
10417	438	remarkable	4
10418	438	not because of its epic scope , but because of the startling intimacy	4
10419	438	not because of its epic scope	2
10420	438	because of its epic scope	3
10421	438	of its epic scope	3
10422	438	its epic scope	3
10423	438	epic scope	3
10424	438	scope	2
10425	438	, but because of the startling intimacy	3
10426	438	but because of the startling intimacy	3
10427	438	because of the startling intimacy	2
10428	438	of the startling intimacy	3
10429	438	the startling intimacy	3
10430	438	startling intimacy	2
10431	438	startling	2
10432	438	intimacy	2
10433	438	it achieves despite that breadth	2
10434	438	achieves despite that breadth	2
10435	438	despite that breadth	2
10436	438	that breadth	2
10437	438	breadth	2
10438	439	A nearly 21\/2 hours , the film is way too indulgent .	1
10439	439	A nearly 21\/2 hours , the film	2
10440	439	A nearly 21\/2 hours ,	2
10441	439	A nearly 21\/2 hours	2
10442	439	nearly 21\/2 hours	2
10443	439	nearly 21\/2	2
10444	439	21\/2	2
10445	439	is way too indulgent .	1
10446	439	is way too indulgent	1
10447	439	is way	2
10448	439	too indulgent	1
10449	439	indulgent	3
10450	440	Seems like something American and European gay movies were doing 20 years ago .	1
10451	440	Seems like something American and European gay movies	2
10452	440	like something American and European gay movies	2
10453	440	something American and European gay movies	2
10454	440	something American and	2
10455	440	something American	2
10456	440	European gay movies	2
10457	440	European	2
10458	440	gay movies	2
10459	440	were doing 20 years ago .	2
10460	440	were doing 20 years ago	2
10461	440	doing 20 years ago	2
10462	440	doing	2
10463	440	20 years ago	2
10464	440	20 years	2
10465	440	20	2
10466	440	ago	2
10467	441	Claims to sort the bad guys from the good , which is its essential problem .	1
10468	441	Claims	2
10469	441	to sort the bad guys from the good , which is its essential problem .	2
10470	441	to sort the bad guys from the good , which is its essential problem	1
10471	441	sort the bad guys from the good , which is its essential problem	1
10472	441	sort the bad guys	2
10473	441	the bad guys	1
10474	441	bad guys	2
10475	441	from the good , which is its essential problem	2
10476	441	the good , which is its essential problem	1
10477	441	the good ,	3
10478	441	the good	2
10479	441	which is its essential problem	2
10480	441	is its essential problem	1
10481	441	its essential problem	1
10482	441	essential problem	2
10483	441	essential	3
10484	442	Mana gives us compelling , damaged characters who we want to help -- or hurt .	2
10485	442	Mana	2
10486	442	gives us compelling , damaged characters who we want to help -- or hurt .	3
10487	442	gives us compelling , damaged characters who we want to help -- or hurt	3
10488	442	gives us	2
10489	442	compelling , damaged characters who we want to help -- or hurt	3
10490	442	compelling , damaged characters	3
10491	442	, damaged characters	1
10492	442	damaged characters	2
10493	442	damaged	1
10494	442	who we want to help -- or hurt	2
10495	442	we want to help -- or hurt	3
10496	442	want to help -- or hurt	2
10497	442	to help -- or hurt	2
10498	442	help -- or hurt	2
10499	442	help -- or	2
10500	442	help --	2
10501	443	Good-looking but relentlessly lowbrow outing plays like Clueless Does South Fork .	1
10502	443	Good-looking but relentlessly lowbrow outing	2
10503	443	Good-looking but relentlessly	2
10504	443	Good-looking but	3
10505	443	Good-looking	3
10506	443	relentlessly	2
10507	443	lowbrow outing	2
10508	443	lowbrow	1
10509	443	outing	2
10510	443	plays like Clueless Does South Fork .	1
10511	443	plays like Clueless Does South Fork	2
10512	443	like Clueless Does South Fork	2
10513	443	Clueless Does South Fork	1
10514	443	Clueless	1
10515	443	Does South Fork	2
10516	443	South Fork	2
10517	443	Fork	2
10518	444	Evokes a palpable sense of disconnection , made all the more poignant by the incessant use of cell phones .	3
10519	444	Evokes a palpable sense of disconnection	1
10520	444	Evokes a palpable sense	3
10521	444	a palpable sense	2
10522	444	palpable sense	2
10523	444	palpable	3
10524	444	of disconnection	1
10525	444	disconnection	2
10526	444	, made all the more poignant by the incessant use of cell phones .	2
10527	444	made all the more poignant by the incessant use of cell phones .	2
10528	444	made all the more poignant by the incessant use of cell phones	1
10529	444	all the more poignant by the incessant use of cell phones	1
10530	444	all the	2
10531	444	more poignant by the incessant use of cell phones	2
10532	444	poignant by the incessant use of cell phones	2
10533	444	poignant	4
10534	444	by the incessant use of cell phones	1
10535	444	the incessant use of cell phones	1
10536	444	the incessant use	0
10537	444	incessant use	1
10538	444	incessant	1
10539	444	use	2
10540	444	of cell phones	2
10541	444	cell phones	2
10542	444	cell	2
10543	444	phones	2
10544	445	The concept is a hoot .	3
10545	445	The concept	2
10546	445	is a hoot .	2
10547	445	is a hoot	3
10548	445	a hoot	3
10549	445	hoot	2
10550	446	A straight-shooting family film which awards animals the respect they 've rarely been given .	4
10551	446	A straight-shooting family film which awards animals the respect they	3
10552	446	A straight-shooting family film	3
10553	446	straight-shooting family film	3
10554	446	straight-shooting	2
10555	446	family film	2
10556	446	which awards animals the respect they	3
10557	446	awards animals the respect they	3
10558	446	awards	2
10559	446	animals the respect they	2
10560	446	animals	2
10561	446	the respect they	3
10562	446	the respect	2
10563	446	've rarely been given .	2
10564	446	've rarely been given	2
10565	446	've rarely	2
10566	446	been given	2
10567	447	The directive to protect the code at all costs also begins to blur as the importance of the man and the code merge	2
10568	447	The directive to protect the code at all costs also	3
10569	447	directive to protect the code at all costs also	2
10570	447	directive	2
10571	447	to protect the code at all costs also	2
10572	447	protect the code at all costs also	2
10573	447	protect the code at all costs	2
10574	447	protect the code	2
10575	447	protect	2
10576	447	the code	2
10577	447	code	2
10578	447	at all costs	2
10579	447	all costs	2
10580	447	costs	2
10581	447	begins to blur as the importance of the man and the code merge	2
10582	447	to blur as the importance of the man and the code merge	2
10583	447	blur as the importance of the man and the code merge	2
10584	447	blur	2
10585	447	as the importance of the man and the code merge	2
10586	447	the importance of the man and the code merge	3
10587	447	the importance of the man and the code	2
10588	447	of the man and the code	2
10589	447	the man and the code	2
10590	447	the man and	3
10591	447	merge	2
10592	448	What Eric Schaeffer has accomplished with Never Again may not , strictly speaking , qualify as revolutionary .	2
10593	448	What Eric Schaeffer has accomplished with Never Again	3
10594	448	Eric Schaeffer has accomplished with Never Again	3
10595	448	Eric Schaeffer	2
10596	448	Schaeffer	2
10597	448	has accomplished with Never Again	2
10598	448	accomplished with Never Again	2
10599	448	accomplished	3
10600	448	with Never Again	2
10601	448	Never Again	2
10602	448	may not , strictly speaking , qualify as revolutionary .	3
10603	448	may not , strictly speaking , qualify as revolutionary	1
10604	448	may not , strictly speaking ,	2
10605	448	may not , strictly speaking	2
10606	448	may not ,	2
10607	448	strictly speaking	2
10608	448	strictly	2
10609	448	speaking	2
10610	448	qualify as revolutionary	3
10611	448	qualify	2
10612	448	as revolutionary	2
10613	448	revolutionary	3
10614	449	Obvious , obnoxious and didactic burlesque .	0
10615	449	Obvious , obnoxious and didactic burlesque	0
10616	449	Obvious ,	2
10617	449	obnoxious and didactic burlesque	1
10618	449	obnoxious	1
10619	449	and didactic burlesque	2
10620	449	didactic burlesque	2
10621	449	didactic	2
10622	449	burlesque	2
10623	450	What can one say about a balding 50-year-old actor playing an innocent boy carved from a log ?	2
10624	450	can one say about a balding 50-year-old actor playing an innocent boy carved from a log ?	2
10625	450	can one say about a balding 50-year-old actor playing an innocent boy carved from a log	2
10626	450	can one	2
10627	450	say about a balding 50-year-old actor playing an innocent boy carved from a log	1
10628	450	about a balding 50-year-old actor playing an innocent boy carved from a log	2
10629	450	a balding 50-year-old actor playing an innocent boy carved from a log	1
10630	450	a balding 50-year-old actor	2
10631	450	balding 50-year-old actor	1
10632	450	balding	1
10633	450	50-year-old actor	2
10634	450	50-year-old	2
10635	450	playing an innocent boy carved from a log	2
10636	450	an innocent boy carved from a log	2
10637	450	an innocent boy	2
10638	450	innocent boy	2
10639	450	innocent	3
10640	450	carved from a log	2
10641	450	carved	2
10642	450	from a log	2
10643	450	a log	2
10644	450	log	2
10645	451	Ca n't seem to get anywhere near the story 's center .	2
10646	451	Ca n't seem to get anywhere near the story 's center	1
10647	451	seem to get anywhere near the story 's center	1
10648	451	to get anywhere near the story 's center	3
10649	451	get anywhere near the story 's center	2
10650	451	get anywhere	2
10651	451	anywhere	2
10652	451	near the story 's center	2
10653	451	near	2
10654	451	the story 's center	2
10655	451	the story 's	2
10656	451	story 's	2
10657	451	center	2
10658	452	Even with its $ 50-million US budget , Pinocchio never quite achieves the feel of a fanciful motion picture .	1
10659	452	Even with its $ 50-million US budget	2
10660	452	with its $ 50-million US budget	2
10661	452	its $ 50-million US budget	2
10662	452	$ 50-million US budget	2
10663	452	$ 50-million	2
10664	452	$	2
10665	452	50-million	2
10666	452	US budget	2
10667	452	, Pinocchio never quite achieves the feel of a fanciful motion picture .	1
10668	452	Pinocchio never quite achieves the feel of a fanciful motion picture .	1
10669	452	Pinocchio	2
10670	452	never quite achieves the feel of a fanciful motion picture .	1
10671	452	never quite	1
10672	452	achieves the feel of a fanciful motion picture .	3
10673	452	achieves the feel of a fanciful motion picture	3
10674	452	the feel of a fanciful motion picture	3
10675	452	the feel	2
10676	452	of a fanciful motion picture	3
10677	452	a fanciful motion picture	3
10678	452	fanciful motion picture	3
10679	452	fanciful	3
10680	452	motion picture	2
10681	452	motion	2
10682	452	picture	2
10683	453	A little more intensity and a little less charm would have saved this film a world of hurt .	1
10684	453	A little more intensity and a little less charm	2
10685	453	A little more intensity and	2
10686	453	A little more intensity	1
10687	453	little more intensity	2
10688	453	little more	2
10689	453	intensity	2
10690	453	a little less charm	1
10691	453	little less charm	2
10692	453	little less	2
10693	453	would have saved this film a world of hurt .	1
10694	453	would have saved this film a world of hurt	1
10695	453	have saved this film a world of hurt	3
10696	453	saved this film a world of hurt	2
10697	453	saved this film	3
10698	453	a world of hurt	1
10699	453	of hurt	2
10700	454	Like most of Jaglom 's films , some of it is honestly affecting , but more of it seems contrived and secondhand .	1
10701	454	Like most of Jaglom 's films , some of it is honestly affecting , but more of it seems contrived and secondhand	1
10702	454	Like most of Jaglom 's films , some of it is honestly affecting , but	3
10703	454	Like most of Jaglom 's films , some of it is honestly affecting ,	3
10704	454	Like most of Jaglom 's films , some of it is honestly affecting	3
10705	454	Like most of Jaglom 's films	2
10706	454	most of Jaglom 's films	2
10707	454	of Jaglom 's films	2
10708	454	Jaglom 's films	2
10709	454	Jaglom 's	2
10710	454	Jaglom	2
10711	454	, some of it is honestly affecting	3
10712	454	some of it is honestly affecting	3
10713	454	some of it	2
10714	454	of it	2
