PhraseId,Sentiment
195248,2
195249,2
195250,3
195251,2
195252,2
195253,2
195254,2
195255,2
195256,2
195257,2
195258,2
195259,2
195260,2
195261,2
195262,2
195263,3
195264,3
195265,3
195266,3
195267,3
195268,3
195269,2
195270,2
195271,2
195272,2
195273,2
195274,2
195275,2
195276,2
195277,2
195278,2
195279,2
195280,2
195281,2
195282,2
195283,2
195284,2
195285,2
195286,2
195287,2
195288,2
195289,2
195290,2
195291,2
195292,2
195293,2
195294,2
195295,2
195296,2
195297,2
195298,2
195299,2
195300,2
195301,2
195302,2
195303,2
195304,2
195305,2
195306,2
195307,2
195308,2
195309,1
195310,1
195311,2
195312,1
195313,1
195314,1
195315,0
195316,2
195317,2
195318,2
195319,3
195320,3
195321,3
195322,3
195323,3
195324,3
195325,3
195326,3
195327,2
195328,2
195329,3
195330,3
195331,3
195332,2
195333,2
195334,2
195335,2
195336,2
195337,2
195338,2
195339,2
195340,2
195341,2
195342,2
195343,2
195344,2
195345,2
195346,2
195347,2
195348,2
195349,2
195350,4
195351,4
195352,4
195353,4
195354,4
195355,4
195356,4
195357,4
195358,2
195359,2
195360,2
195361,2
195362,2
195363,2
195364,2
195365,2
195366,2
195367,2
195368,2
195369,2
195370,2
195371,2
195372,2
195373,2
195374,2
195375,2
195376,2
195377,2
195378,2
195379,2
195380,2
195381,2
195382,2
195383,4
195384,4
195385,3
195386,3
195387,2
195388,3
195389,3
195390,3
195391,3
195392,3
195393,2
195394,2
195395,2
195396,3
195397,3
195398,3
195399,3
195400,3
195401,2
195402,2
195403,2
195404,2
195405,2
195406,2
195407,2
195408,2
195409,2
195410,2
195411,2
195412,2
195413,2
195414,2
195415,2
195416,2
195417,2
195418,2
195419,2
195420,1
195421,1
195422,3
195423,3
195424,3
195425,2
195426,3
195427,1
195428,1
195429,2
195430,2
195431,2
195432,1
195433,1
195434,2
195435,2
195436,1
195437,2
195438,1
195439,1
195440,1
195441,1
195442,1
195443,1
195444,2
195445,1
195446,1
195447,1
195448,2
195449,1
195450,1
195451,1
195452,1
195453,1
195454,1
195455,2
195456,2
195457,3
195458,3
195459,2
195460,2
195461,3
195462,3
195463,2
195464,2
195465,2
195466,2
195467,2
195468,3
195469,3
195470,4
195471,4
195472,2
195473,2
195474,2
195475,2
195476,2
195477,2
195478,2
195479,2
195480,4
195481,4
195482,4
195483,3
195484,3
195485,3
195486,3
195487,3
195488,2
195489,1
195490,1
195491,1
195492,1
195493,1
195494,2
195495,1
195496,1
195497,1
195498,1
195499,1
195500,2
195501,2
195502,2
195503,2
195504,2
195505,1
195506,3
195507,3
195508,2
195509,3
195510,3
195511,3
195512,2
195513,3
195514,3
195515,2
195516,2
195517,2
195518,2
195519,2
195520,2
195521,2
195522,1
195523,1
195524,2
195525,1
195526,1
195527,2
195528,1
195529,3
195530,3
195531,4
195532,3
195533,3
195534,3
195535,3
195536,3
195537,3
195538,2
195539,2
195540,2
195541,2
195542,1
195543,2
195544,2
195545,2
195546,2
195547,2
195548,2
195549,2
195550,2
195551,2
195552,2
195553,2
195554,2
195555,2
195556,2
195557,2
195558,2
195559,2
195560,2
195561,2
195562,2
195563,2
195564,2
195565,2
195566,2
195567,2
195568,2
195569,2
195570,2
195571,2
195572,1
195573,2
195574,2
195575,1
195576,1
195577,2
195578,2
195579,2
195580,1
195581,1
195582,2
195583,2
195584,2
195585,2
195586,2
195587,1
195588,1
195589,2
195590,2
195591,2
195592,2
195593,2
195594,2
195595,2
195596,2
195597,2
195598,3
195599,3
195600,3
195601,3
195602,3
195603,3
195604,3
195605,3
195606,2
195607,2
195608,2
195609,2
195610,2
195611,2
195612,2
195613,2
195614,2
195615,2
195616,2
195617,2
195618,2
195619,2
195620,2
195621,2
195622,2
195623,2
195624,2
195625,2
195626,2
195627,2
195628,0
195629,0
195630,0
195631,0
195632,0
195633,0
195634,0
195635,0
195636,0
195637,1
195638,1
195639,1
195640,2
195641,2
195642,2
195643,3
195644,3
195645,3
195646,2
195647,3
195648,3
195649,3
195650,3
195651,3
195652,2
195653,3
195654,3
195655,3
195656,3
195657,3
195658,3
195659,3
195660,3
195661,2
195662,2
195663,2
195664,2
195665,3
195666,2
195667,3
195668,2
195669,3
195670,3
195671,3
195672,2
195673,2
195674,3
195675,2
195676,2
195677,3
195678,2
195679,2
195680,3
195681,3
195682,2
195683,2
195684,2
195685,2
195686,2
195687,3
195688,3
195689,3
195690,3
195691,2
195692,3
195693,3
195694,2
195695,2
195696,2
195697,2
195698,2
195699,2
195700,2
195701,2
195702,2
195703,2
195704,2
195705,2
195706,2
195707,2
195708,2
195709,2
195710,2
195711,2
195712,2
195713,2
195714,2
195715,2
195716,2
195717,2
195718,4
195719,4
195720,2
195721,2
195722,2
195723,2
195724,2
195725,1
195726,2
195727,2
195728,2
195729,2
195730,2
195731,1
195732,1
195733,1
195734,1
195735,1
195736,1
195737,0
195738,0
195739,0
195740,0
195741,0
195742,0
195743,0
195744,2
195745,2
195746,2
195747,2
195748,3
195749,2
195750,2
195751,2
195752,2
195753,2
195754,2
195755,2
195756,2
195757,2
195758,2
195759,2
195760,2
195761,2
195762,2
195763,2
195764,2
195765,2
195766,2
195767,2
195768,2
195769,2
195770,2
195771,2
195772,2
195773,2
195774,2
195775,2
195776,2
195777,3
195778,3
195779,2
195780,2
195781,2
195782,2
195783,3
195784,2
195785,2
195786,2
195787,2
195788,2
195789,0
195790,0
195791,0
195792,0
195793,0
195794,2
195795,2
195796,2
195797,1
195798,1
195799,2
195800,2
195801,2
195802,2
195803,2
195804,2
195805,2
195806,2
195807,2
195808,1
195809,2
195810,2
195811,2
195812,2
195813,2
195814,2
195815,2
195816,2
195817,2
195818,2
195819,2
195820,2
195821,2
195822,3
195823,3
195824,3
195825,3
195826,3
195827,2
195828,2
195829,3
195830,3
195831,2
195832,2
195833,2
195834,2
195835,2
195836,2
195837,0
195838,0
195839,1
195840,1
195841,1
195842,1
195843,1
195844,1
195845,1
195846,1
195847,1
195848,1
195849,1
195850,1
195851,1
195852,1
195853,2
195854,2
195855,2
195856,2
195857,2
195858,2
195859,2
195860,2
195861,2
195862,2
195863,2
195864,4
195865,4
195866,3
195867,3
195868,3
195869,2
195870,2
195871,2
195872,2
195873,3
195874,3
195875,3
195876,3
195877,2
195878,2
195879,2
195880,2
195881,2
195882,2
195883,2
195884,2
195885,3
195886,2
195887,3
195888,3
195889,2
195890,2
195891,2
195892,2
195893,3
195894,2
195895,2
195896,2
195897,2
195898,2
195899,2
195900,2
195901,2
195902,2
195903,3
195904,3
195905,2
195906,2
195907,2
195908,2
195909,3
195910,3
195911,2
195912,2
195913,2
195914,2
195915,3
195916,3
195917,3
195918,3
195919,3
195920,3
195921,3
195922,3
195923,0
195924,2
195925,2
195926,2
195927,2
195928,2
195929,2
195930,2
195931,2
195932,2
195933,2
195934,2
195935,2
195936,2
195937,2
195938,2
195939,2
195940,2
195941,2
195942,3
195943,2
195944,3
195945,2
195946,2
195947,2
195948,2
195949,3
195950,3
195951,1
195952,1
195953,1
195954,2
195955,2
195956,2
195957,2
195958,3
195959,2
195960,2
195961,2
195962,1
195963,2
195964,2
195965,2
195966,2
195967,1
195968,1
195969,1
195970,1
195971,1
195972,2
195973,2
195974,1
195975,1
195976,1
195977,0
195978,0
195979,0
195980,1
195981,1
195982,2
195983,2
195984,2
195985,2
195986,2
195987,2
195988,2
195989,2
195990,2
195991,2
195992,2
195993,2
195994,2
195995,2
195996,2
195997,2
195998,2
195999,0
196000,2
196001,3
196002,2
196003,2
196004,2
196005,2
196006,2
196007,2
196008,2
196009,2
196010,2
196011,2
196012,2
196013,2
196014,2
196015,2
196016,2
196017,2
196018,1
196019,1
196020,2
196021,2
196022,2
196023,2
196024,2
196025,2
196026,2
196027,2
196028,2
196029,2
196030,2
196031,2
196032,2
196033,2
196034,2
196035,2
196036,2
196037,2
196038,2
196039,2
196040,2
196041,2
196042,2
196043,2
196044,2
196045,2
196046,2
196047,2
196048,2
196049,2
196050,2
196051,2
196052,2
196053,2
196054,2
196055,2
196056,2
196057,2
196058,2
196059,2
196060,2
196061,2
196062,2
196063,2
196064,2
196065,2
196066,2
196067,2
196068,2
196069,2
196070,2
196071,2
196072,2
196073,2
196074,2
196075,2
196076,3
196077,3
196078,3
196079,2
196080,2
196081,2
196082,3
196083,3
196084,2
196085,2
196086,2
196087,2
196088,2
196089,2
196090,3
196091,3
196092,3
196093,3
196094,3
196095,3
196096,3
196097,3
196098,2
196099,2
196100,2
196101,2
196102,2
196103,2
196104,2
196105,2
196106,2
196107,2
196108,2
196109,2
196110,2
196111,2
196112,2
196113,2
196114,2
196115,2
196116,2
196117,2
196118,2
196119,2
196120,2
196121,2
196122,2
196123,2
196124,2
196125,2
196126,2
196127,2
196128,2
196129,2
196130,2
196131,2
196132,2
196133,3
196134,3
196135,3
196136,2
196137,3
196138,3
196139,3
196140,3
196141,1
196142,1
196143,1
196144,1
196145,2
196146,2
196147,2
196148,2
196149,3
196150,3
196151,3
196152,3
196153,3
196154,3
196155,3
196156,3
196157,3
196158,3
196159,3
196160,3
196161,2
196162,3
196163,2
196164,2
196165,2
196166,2
196167,2
196168,2
196169,2
196170,2
196171,2
196172,2
196173,2
196174,3
196175,3
196176,2
196177,2
196178,2
196179,2
196180,2
196181,2
196182,2
196183,2
196184,2
196185,2
196186,2
196187,2
196188,2
196189,2
196190,2
196191,1
196192,1
196193,2
196194,2
196195,1
196196,1
196197,2
196198,2
196199,2
196200,2
196201,2
196202,2
196203,2
196204,2
196205,2
196206,2
196207,2
196208,2
196209,2
196210,2
196211,2
196212,2
196213,2
196214,2
196215,0
196216,0
196217,0
196218,0
196219,2
196220,2
196221,2
196222,2
196223,0
196224,0
196225,0
196226,0
196227,2
196228,2
196229,2
196230,2
196231,2
196232,2
196233,2
196234,2
196235,2
196236,2
196237,2
196238,2
196239,2
196240,2
196241,2
196242,2
196243,2
196244,2
196245,2
196246,2
196247,2
196248,2
196249,2
196250,2
196251,2
196252,2
196253,2
196254,2
196255,2
196256,2
196257,2
196258,2
196259,2
196260,2
196261,2
196262,2
196263,2
196264,2
196265,2
196266,2
196267,2
196268,2
196269,2
196270,2
196271,2
196272,3
196273,2
196274,2
196275,2
196276,3
196277,3
196278,2
196279,2
196280,2
196281,2
196282,2
196283,2
196284,2
196285,2
196286,2
196287,2
196288,2
196289,2
196290,2
196291,2
196292,2
196293,2
196294,2
196295,2
196296,2
196297,2
196298,2
196299,2
196300,2
196301,2
196302,2
196303,3
196304,3
196305,3
196306,3
196307,3
196308,3
196309,3
196310,3
196311,2
196312,2
196313,2
196314,2
196315,3
196316,3
196317,3
196318,3
196319,3
196320,3
196321,2
196322,2
196323,2
196324,2
196325,2
196326,2
196327,2
196328,2
196329,2
196330,2
196331,2
196332,2
196333,2
196334,2
196335,2
196336,2
196337,2
196338,2
196339,2
196340,2
196341,2
196342,2
196343,2
196344,2
196345,2
196346,2
196347,2
196348,2
196349,2
196350,2
196351,2
196352,2
196353,2
196354,2
196355,1
196356,1
196357,2
196358,2
196359,2
196360,2
196361,2
196362,2
196363,2
196364,2
196365,2
196366,2
196367,2
196368,2
196369,2
196370,2
196371,2
196372,2
196373,2
196374,2
196375,2
196376,2
196377,2
196378,2
196379,2
196380,2
196381,2
196382,2
196383,2
196384,2
196385,2
196386,2
196387,2
196388,2
196389,2
196390,2
196391,2
196392,2
196393,2
196394,2
196395,2
196396,2
196397,2
196398,2
196399,2
196400,2
196401,1
196402,2
196403,2
196404,2
196405,2
196406,2
196407,2
196408,2
196409,2
196410,2
196411,2
196412,2
196413,2
196414,2
196415,2
196416,2
196417,2
196418,2
196419,2
196420,2
196421,2
196422,2
196423,2
196424,2
196425,2
196426,2
196427,2
196428,2
196429,2
196430,2
196431,2
196432,2
196433,2
196434,2
196435,2
196436,2
196437,2
196438,2
196439,2
196440,2
196441,2
196442,2
196443,2
196444,2
196445,2
196446,2
196447,2
196448,2
196449,2
196450,2
196451,2
196452,2
196453,2
196454,2
196455,2
196456,2
196457,2
196458,2
196459,2
196460,2
196461,2
196462,2
196463,2
196464,2
196465,2
196466,2
196467,2
196468,2
196469,2
196470,2
196471,2
196472,3
196473,2
196474,2
196475,2
196476,2
196477,2
196478,2
196479,2
196480,4
196481,4
196482,4
196483,4
196484,4
196485,4
196486,4
196487,4
196488,3
196489,3
196490,3
196491,3
196492,3
196493,3
196494,3
196495,2
196496,2
196497,2
196498,3
196499,3
196500,2
196501,3
196502,3
196503,1
196504,1
196505,3
196506,3
196507,2
196508,2
196509,2
196510,3
196511,3
196512,2
196513,2
196514,2
196515,2
196516,2
196517,2
196518,2
196519,2
196520,2
196521,2
196522,2
196523,2
196524,2
196525,2
196526,2
196527,2
196528,2
196529,2
196530,2
196531,2
196532,2
196533,2
196534,2
196535,2
196536,2
196537,2
196538,2
196539,2
196540,2
196541,4
196542,4
196543,3
196544,3
196545,3
196546,3
196547,3
196548,2
196549,2
196550,2
196551,2
196552,2
196553,2
196554,2
196555,2
196556,4
196557,4
196558,3
196559,3
196560,3
196561,2
196562,2
196563,2
196564,2
196565,2
196566,2
196567,2
196568,3
196569,2
196570,2
196571,2
196572,2
196573,2
196574,2
196575,1
196576,1
196577,0
196578,0
196579,2
196580,2
196581,2
196582,2
196583,2
196584,2
196585,1
196586,1
196587,1
196588,1
196589,2
196590,2
196591,2
196592,2
196593,2
196594,2
196595,2
196596,2
196597,1
196598,2
196599,2
196600,2
196601,2
196602,1
196603,1
196604,1
196605,1
196606,1
196607,1
196608,1
196609,2
196610,2
196611,1
196612,2
196613,2
196614,2
196615,2
196616,2
196617,2
196618,2
196619,2
196620,2
196621,2
196622,2
196623,2
196624,2
196625,2
196626,2
196627,2
196628,2
196629,2
196630,2
196631,2
196632,2
196633,2
196634,2
196635,2
196636,2
196637,3
196638,3
196639,3
196640,3
196641,2
196642,2
196643,2
196644,1
196645,3
196646,3
196647,3
196648,3
196649,3
196650,3
196651,3
196652,3
196653,3
196654,3
196655,3
196656,3
196657,2
196658,2
196659,2
196660,4
196661,4
196662,4
196663,4
196664,3
196665,3
196666,3
196667,2
196668,2
196669,2
196670,2
196671,2
196672,2
196673,2
196674,2
196675,2
196676,2
196677,2
196678,3
196679,3
196680,2
196681,3
196682,3
196683,3
196684,2
196685,2
196686,2
196687,2
196688,2
196689,3
196690,3
196691,2
196692,2
196693,2
196694,3
196695,2
196696,2
196697,2
196698,2
196699,2
196700,2
196701,2
196702,2
196703,3
196704,3
196705,3
196706,3
196707,3
196708,3
196709,3
196710,3
196711,3
196712,3
196713,3
196714,3
196715,2
196716,2
196717,2
196718,2
196719,2
196720,2
196721,2
196722,2
196723,2
196724,2
196725,2
196726,2
196727,2
196728,2
196729,2
196730,2
196731,2
196732,2
196733,2
196734,2
196735,2
196736,2
196737,2
196738,2
196739,2
196740,2
196741,2
196742,2
196743,2
196744,2
196745,2
196746,2
196747,2
196748,2
196749,2
196750,2
196751,2
196752,2
196753,2
196754,1
196755,1
196756,2
196757,2
196758,2
196759,2
196760,1
196761,1
196762,1
196763,1
196764,2
196765,3
196766,3
196767,3
196768,3
196769,3
196770,2
196771,2
196772,2
196773,2
196774,2
196775,0
196776,1
196777,1
196778,2
196779,2
196780,2
196781,2
196782,2
196783,2
196784,2
196785,2
196786,2
196787,1
196788,2
196789,2
196790,2
196791,2
196792,2
196793,3
196794,3
196795,3
196796,2
196797,2
196798,2
196799,2
196800,2
196801,2
196802,2
196803,2
196804,2
196805,2
196806,1
196807,1
196808,1
196809,1
196810,1
196811,1
196812,2
196813,1
196814,3
196815,3
196816,3
196817,3
196818,2
196819,2
196820,2
196821,2
196822,2
196823,2
196824,2
196825,2
196826,2
196827,2
196828,4
196829,4
196830,4
196831,4
196832,4
196833,3
196834,3
196835,3
196836,2
196837,2
196838,2
196839,3
196840,2
196841,3
196842,3
196843,3
196844,3
196845,3
196846,2
196847,2
196848,2
196849,2
196850,2
196851,2
196852,2
196853,2
196854,3
196855,3
196856,3
196857,2
196858,2
196859,2
196860,3
196861,3
196862,2
196863,3
196864,2
196865,2
196866,2
196867,2
196868,2
196869,2
196870,2
196871,2
196872,2
196873,2
196874,2
196875,2
196876,2
196877,2
196878,3
196879,3
196880,1
196881,1
196882,1
196883,2
196884,2
196885,2
196886,2
196887,2
196888,2
196889,2
196890,2
196891,2
196892,2
196893,2
196894,1
196895,1
196896,1
196897,1
196898,1
196899,1
196900,1
196901,3
196902,3
196903,3
196904,2
196905,3
196906,2
196907,2
196908,2
196909,2
196910,3
196911,2
196912,2
196913,2
196914,2
196915,3
196916,3
196917,2
196918,1
196919,1
196920,2
196921,3
196922,3
196923,3
196924,4
196925,4
196926,3
196927,3
196928,3
196929,2
196930,3
196931,3
196932,2
196933,2
196934,2
196935,2
196936,3
196937,3
196938,2
196939,2
196940,2
196941,2
196942,2
196943,2
196944,2
196945,2
196946,2
196947,1
196948,1
196949,1
196950,1
196951,1
196952,1
196953,2
196954,2
196955,2
196956,2
196957,2
196958,2
196959,2
196960,2
196961,2
196962,2
196963,2
196964,2
196965,2
196966,2
196967,2
196968,2
196969,2
196970,2
196971,2
196972,3
196973,3
196974,4
196975,2
196976,2
196977,2
196978,2
196979,2
196980,2
196981,2
196982,2
196983,2
196984,2
196985,2
196986,4
196987,4
196988,2
196989,4
196990,2
196991,4
196992,3
196993,2
196994,3
196995,3
196996,1
196997,1
196998,2
196999,1
197000,2
197001,2
197002,2
197003,3
197004,3
197005,3
197006,2
197007,2
197008,3
197009,3
197010,3
197011,3
197012,2
197013,3
197014,3
197015,3
197016,3
197017,1
197018,3
197019,2
197020,2
197021,2
197022,2
197023,1
197024,1
197025,2
197026,2
197027,1
197028,1
197029,1
197030,1
197031,1
197032,2
197033,2
197034,2
197035,2
197036,2
197037,2
197038,2
197039,2
197040,2
197041,2
197042,2
197043,2
197044,2
197045,2
197046,2
197047,2
197048,2
197049,2
197050,2
197051,2
197052,3
197053,3
197054,3
197055,3
197056,3
197057,2
197058,2
197059,2
197060,2
197061,2
197062,2
197063,2
197064,2
197065,2
197066,2
197067,2
197068,3
197069,3
197070,3
197071,3
197072,3
197073,3
197074,3
197075,2
197076,2
197077,2
197078,3
197079,3
197080,3
197081,3
197082,2
197083,2
197084,3
197085,3
197086,3
197087,2
197088,3
197089,2
197090,2
197091,2
197092,2
197093,4
197094,4
197095,4
197096,3
197097,4
197098,4
197099,3
197100,2
197101,2
197102,2
197103,0
197104,0
197105,1
197106,1
197107,2
197108,2
197109,2
197110,2
197111,2
197112,2
197113,2
197114,2
197115,2
197116,2
197117,2
197118,2
197119,2
197120,2
197121,2
197122,2
197123,1
197124,1
197125,2
197126,2
197127,2
197128,2
197129,2
197130,1
197131,1
197132,2
197133,2
197134,2
197135,2
197136,2
197137,2
197138,2
197139,2
197140,2
197141,2
197142,2
197143,2
197144,2
197145,0
197146,3
197147,2
197148,2
197149,2
197150,2
197151,2
197152,3
197153,3
197154,2
197155,2
197156,2
197157,2
197158,2
197159,2
197160,2
197161,2
197162,2
197163,2
197164,2
197165,2
197166,1
197167,1
197168,1
197169,1
197170,0
197171,0
197172,0
197173,0
197174,0
197175,0
197176,0
197177,0
197178,2
197179,2
197180,2
197181,2
197182,2
197183,2
197184,2
197185,2
197186,2
197187,2
197188,2
197189,2
197190,2
197191,2
197192,2
197193,2
197194,2
197195,2
197196,2
197197,2
197198,2
197199,2
197200,3
197201,3
197202,3
197203,3
197204,3
197205,3
197206,3
197207,3
197208,3
197209,2
197210,3
197211,3
197212,3
197213,3
197214,3
197215,3
197216,3
197217,2
197218,3
197219,2
197220,2
197221,2
197222,2
197223,2
197224,2
197225,2
197226,2
197227,2
197228,2
197229,2
197230,2
197231,2
197232,2
197233,2
197234,2
197235,2
197236,2
197237,2
197238,2
197239,2
197240,2
197241,2
197242,2
197243,2
197244,2
197245,2
197246,2
197247,2
197248,2
197249,2
197250,2
197251,2
197252,2
197253,2
197254,2
197255,2
197256,2
197257,2
197258,2
197259,2
197260,2
197261,2
197262,2
197263,2
197264,2
197265,2
197266,2
197267,2
197268,3
197269,2
197270,2
197271,3
197272,3
197273,3
197274,3
197275,2
197276,2
197277,2
197278,2
197279,2
197280,3
197281,3
197282,2
197283,2
197284,2
197285,2
197286,2
197287,2
197288,2
197289,2
197290,2
197291,2
197292,1
197293,1
197294,1
197295,2
197296,1
197297,2
197298,2
197299,2
197300,2
197301,2
197302,2
197303,2
197304,2
197305,2
197306,2
197307,1
197308,1
197309,1
197310,2
197311,2
197312,2
197313,2
197314,2
197315,2
197316,2
197317,2
197318,1
197319,1
197320,1
197321,2
197322,2
197323,2
197324,2
197325,2
197326,2
197327,2
197328,2
197329,2
197330,2
197331,2
197332,2
197333,4
197334,4
197335,2
197336,2
197337,2
197338,2
197339,2
197340,2
197341,2
197342,2
197343,1
197344,1
197345,1
197346,1
197347,2
197348,2
197349,2
197350,2
197351,2
197352,2
197353,2
197354,2
197355,2
197356,2
197357,2
197358,2
197359,2
197360,2
197361,2
197362,2
197363,2
197364,2
197365,2
197366,2
197367,2
197368,2
197369,2
197370,2
197371,0
197372,2
197373,2
197374,2
197375,2
197376,2
197377,2
197378,2
197379,2
197380,2
197381,2
197382,2
197383,2
197384,3
197385,3
197386,3
197387,2
197388,2
197389,2
197390,2
197391,2
197392,2
197393,2
197394,2
197395,2
197396,2
197397,2
197398,2
197399,2
197400,2
197401,2
197402,2
197403,2
197404,2
197405,2
197406,3
197407,4
197408,3
197409,2
197410,2
197411,2
197412,2
197413,2
197414,2
197415,2
197416,3
197417,3
197418,3
197419,2
197420,2
197421,2
197422,1
197423,1
197424,1
197425,1
197426,2
197427,2
197428,2
197429,3
197430,2
197431,2
197432,2
197433,2
197434,2
197435,2
197436,3
197437,3
197438,3
197439,3
197440,3
197441,2
197442,2
197443,2
197444,2
197445,2
197446,2
197447,2
197448,3
197449,1
197450,1
197451,1
197452,1
197453,1
197454,1
197455,2
197456,2
197457,2
197458,1
197459,1
197460,1
197461,1
197462,2
197463,2
197464,2
197465,2
197466,2
197467,2
197468,2
197469,2
197470,2
197471,2
197472,2
197473,2
197474,2
197475,2
197476,2
197477,2
197478,2
197479,2
197480,2
197481,2
197482,2
197483,2
197484,3
197485,2
197486,2
197487,2
197488,2
197489,2
197490,2
197491,2
197492,2
197493,2
197494,2
197495,2
197496,2
197497,2
197498,2
197499,2
197500,2
197501,2
197502,2
197503,1
197504,1
197505,1
197506,1
197507,3
197508,3
197509,3
197510,3
197511,3
197512,2
197513,1
197514,1
197515,1
197516,1
197517,1
197518,2
197519,2
197520,2
197521,2
197522,2
197523,1
197524,1
197525,1
197526,1
197527,1
197528,1
197529,2
197530,2
197531,1
197532,1
197533,1
197534,1
197535,1
197536,2
197537,2
197538,2
197539,2
197540,2
197541,1
197542,1
197543,2
197544,1
197545,1
197546,1
197547,2
197548,1
197549,1
197550,1
197551,2
197552,2
197553,2
197554,2
197555,2
197556,2
197557,2
197558,2
197559,2
197560,2
197561,2
197562,3
197563,3
197564,3
197565,3
197566,1
197567,1
197568,1
197569,3
197570,3
197571,3
197572,3
197573,3
197574,3
197575,3
197576,3
197577,2
197578,2
197579,2
197580,2
197581,3
197582,3
197583,2
197584,2
197585,2
197586,2
197587,2
197588,2
197589,2
197590,2
197591,2
197592,2
197593,2
197594,2
197595,2
197596,2
197597,2
197598,2
197599,2
197600,0
197601,0
197602,0
197603,0
197604,0
197605,0
197606,0
197607,2
197608,0
197609,2
197610,0
197611,0
197612,0
197613,2
197614,2
197615,3
197616,3
197617,2
197618,2
197619,2
197620,2
197621,2
197622,2
197623,2
197624,2
197625,2
197626,2
197627,2
197628,2
197629,2
197630,2
197631,2
197632,2
197633,2
197634,2
197635,2
197636,2
197637,2
197638,2
197639,2
197640,1
197641,1
197642,2
197643,2
197644,1
197645,1
197646,1
197647,1
197648,1
197649,1
197650,1
197651,1
197652,2
197653,2
197654,2
197655,2
197656,2
197657,2
197658,2
197659,2
197660,2
197661,2
197662,2
197663,2
197664,2
197665,2
197666,2
197667,2
197668,2
197669,2
197670,2
197671,2
197672,2
197673,2
197674,1
197675,1
197676,1
197677,1
197678,1
197679,1
197680,3
197681,3
197682,3
197683,2
197684,2
197685,2
197686,2
197687,3
197688,3
197689,2
197690,2
197691,2
197692,2
197693,2
197694,2
197695,2
197696,2
197697,3
197698,3
197699,2
197700,3
197701,3
197702,3
197703,2
197704,2
197705,2
197706,2
197707,0
197708,1
197709,1
197710,1
197711,1
197712,2
197713,2
197714,2
197715,2
197716,2
197717,2
197718,2
197719,2
197720,2
197721,2
197722,2
197723,2
197724,2
197725,2
197726,2
197727,2
197728,2
197729,2
197730,2
197731,2
197732,2
197733,2
197734,2
197735,0
197736,0
197737,2
197738,0
197739,1
197740,1
197741,2
197742,2
197743,2
197744,3
197745,3
197746,2
197747,2
197748,2
197749,2
197750,3
197751,2
197752,2
197753,2
197754,2
197755,2
197756,2
197757,2
197758,2
197759,2
197760,1
197761,1
197762,1
197763,2
197764,2
197765,1
197766,1
197767,1
197768,2
197769,2
197770,2
197771,2
197772,2
197773,2
197774,4
197775,3
197776,3
197777,1
197778,1
197779,1
197780,2
197781,2
197782,2
197783,2
197784,2
197785,3
197786,3
197787,3
197788,3
197789,2
197790,2
197791,2
197792,2
197793,2
197794,2
197795,2
197796,2
197797,2
197798,2
197799,2
197800,3
197801,2
197802,1
197803,1
197804,2
197805,2
197806,2
197807,2
197808,2
197809,2
197810,2
197811,2
197812,2
197813,2
197814,2
197815,2
197816,2
197817,2
197818,2
197819,2
197820,2
197821,2
197822,2
197823,2
197824,2
197825,2
197826,2
197827,2
197828,2
197829,1
197830,1
197831,3
197832,3
197833,2
197834,2
197835,2
197836,2
197837,2
197838,2
197839,2
197840,3
197841,2
197842,2
197843,2
197844,2
197845,2
197846,2
197847,2
197848,2
197849,2
197850,2
197851,2
197852,3
197853,3
197854,2
197855,3
197856,3
197857,3
197858,2
197859,2
197860,2
197861,2
197862,2
197863,2
197864,2
197865,4
197866,4
197867,4
197868,4
197869,0
197870,0
197871,2
197872,2
197873,2
197874,2
197875,2
197876,4
197877,3
197878,3
197879,2
197880,2
197881,2
197882,3
197883,3
197884,2
197885,2
197886,2
197887,2
197888,2
197889,2
197890,2
197891,2
197892,2
197893,2
197894,2
197895,2
197896,2
197897,2
197898,2
197899,1
197900,1
197901,2
197902,2
197903,2
197904,2
197905,2
197906,2
197907,2
197908,2
197909,3
197910,3
197911,2
197912,2
197913,2
197914,2
197915,1
197916,2
197917,2
197918,2
197919,1
197920,1
197921,1
197922,1
197923,1
197924,1
197925,2
197926,2
197927,2
197928,2
197929,2
197930,1
197931,1
197932,1
197933,3
197934,3
197935,3
197936,2
197937,1
197938,1
197939,1
197940,1
197941,2
197942,2
197943,2
197944,2
197945,2
197946,3
197947,3
197948,3
197949,2
197950,2
197951,2
197952,2
197953,2
197954,2
197955,2
197956,2
197957,2
197958,2
197959,3
197960,3
197961,3
197962,3
197963,2
197964,3
197965,3
197966,3
197967,3
197968,2
197969,1
197970,2
197971,2
197972,2
197973,2
197974,2
197975,1
197976,1
197977,1
197978,1
197979,1
197980,2
197981,1
197982,1
197983,1
197984,1
197985,2
197986,2
197987,1
197988,4
197989,3
197990,3
197991,3
197992,2
197993,2
197994,2
197995,2
197996,2
197997,2
197998,2
197999,3
198000,2
198001,3
198002,2
198003,3
198004,3
198005,3
198006,2
198007,2
198008,2
198009,2
198010,2
198011,2
198012,1
198013,1
198014,3
198015,3
198016,2
198017,2
198018,3
198019,3
198020,3
198021,3
198022,3
198023,1
198024,3
198025,1
198026,1
198027,1
198028,2
198029,2
198030,2
198031,2
198032,2
198033,2
198034,2
198035,1
198036,3
198037,2
198038,2
198039,3
198040,2
198041,2
198042,2
198043,2
198044,2
